postdate,Valdate,Details, Amount , UD1 
04-Nov-24,04-Nov-24,REF 421480945351 & 0000285471-251864,17900.00,421480945351
04-Nov-24,04-Nov-24,REF 615854636414 & 0000223003-251865,1740.00,615854636414
04-Nov-24,04-Nov-24,REF 978305575276 & 0000285472-251866,35200.00,978305575276
04-Nov-24,04-Nov-24,REF 168384996251 & 0000223006-251867,4600.00,168384996251
04-Nov-24,04-Nov-24,REF 501658389035 & 0000427164-251868,480.00,501658389035
04-Nov-24,04-Nov-24,REF 941208851296 & 0000223003-251869,34100.00,941208851296
04-Nov-24,04-Nov-24,REF 131389770353 & 0000285472-251870,3100.00,131389770353
04-Nov-24,04-Nov-24,REF 460009018803 & 0000285472-251871,3100.00,460009018803
04-Nov-24,04-Nov-24,REF 445268602001 & 0000285472-251872,3100.00,445268602001
04-Nov-24,04-Nov-24,REF 271982343602 & 0000285472-251873,1050.00,271982343602
04-Nov-24,04-Nov-24,REF 551676447151 & 0000285473-251874,8900.00,551676447151
04-Nov-24,04-Nov-24,REF 972686021462 & 0000285472-251875,5100.00,972686021462
04-Nov-24,04-Nov-24,REF 151557954551 & 0000285473-251876,922.00,151557954551
04-Nov-24,04-Nov-24,REF 058393596621 & 0000285472-251878,35200.00,058393596621
04-Nov-24,04-Nov-24,REF 169853843319 & 0000427154-251879,24100.00,169853843319
04-Nov-24,04-Nov-24,REF 698766052394 & 0000285472-251880,1302.00,698766052394
04-Nov-24,04-Nov-24,REF 523423239845 & 0000285472-251881,13400.00,523423239845
04-Nov-24,04-Nov-24,REF 851826738732 & 0000427154-236112,20100.00,851826738732
04-Nov-24,04-Nov-24,REF 633902208007 & 0000285473-251882,127850.00,633902208007
04-Nov-24,04-Nov-24,REF 327910952250 & 0000223006-251883,18200.00,327910952250
04-Nov-24,04-Nov-24,REF 862702175967 & 0000427163-251884,7600.00,862702175967
04-Nov-24,04-Nov-24,REF 697885827262 & 0000427163-251885,5400.00,697885827262
04-Nov-24,04-Nov-24,REF 334002554610 & 0000285471-251886,530.00,334002554610
04-Nov-24,04-Nov-24,REF 536158846990 & 0000285472-251887,7100.00,536158846990
04-Nov-24,04-Nov-24,REF 702467009736 & 0000427163-251888,660.00,702467009736
04-Nov-24,04-Nov-24,REF 824928074565 & 0000427164-251889,15100.00,824928074565
04-Nov-24,04-Nov-24,REF 812271847201 & 0000285472-251890,8100.00,812271847201
04-Nov-24,04-Nov-24,REF 777897198945 & 0000223003-251891,2700.00,777897198945
04-Nov-24,04-Nov-24,REF 326324460785 & 0000224004-236113,3450.00,326324460785
04-Nov-24,04-Nov-24,REF 804316947005 & 0000223003-251892,5000.00,804316947005
04-Nov-24,04-Nov-24,REF 384110246599 & 0000223006-251893,1800.00,384110246599
04-Nov-24,04-Nov-24,REF 668239678395 & 0000285472-251894,9100.00,668239678395
04-Nov-24,04-Nov-24,REF 145683844666 & 0000104344-251895,770000.00,145683844666
04-Nov-24,04-Nov-24,REF 095212738374 & 0000104344-251896,40000.00,095212738374
04-Nov-24,04-Nov-24,REF 374532293764 & 0000285471-251897,14690.00,374532293764
04-Nov-24,04-Nov-24,REF 487485644760 & 0000223003-251898,5100.00,487485644760
04-Nov-24,04-Nov-24,REF 536795306152 & 0000285472-251899,40200.00,536795306152
04-Nov-24,04-Nov-24,REF 009480719353 & 0000224003-236114,17000.00,009480719353
04-Nov-24,04-Nov-24,REF 861628430793 & 0000285471-251900,2728.00,861628430793
04-Nov-24,04-Nov-24,REF 512966577901 & 0000427164-251901,950.00,512966577901
04-Nov-24,04-Nov-24,REF 218730239618 & 0000224004-236115,8050.00,218730239618
04-Nov-24,04-Nov-24,REF 267611067343 & 0000427156-251902,1300.00,267611067343
04-Nov-24,04-Nov-24,REF 979519068087 & 0000285473-251903,20700.00,979519068087
04-Nov-24,04-Nov-24,REF 735224358431 & 0000223006-251904,13600.00,735224358431
04-Nov-24,04-Nov-24,REF 405060817291 & 0000341062-251905,9000.00,405060817291
04-Nov-24,04-Nov-24,REF 200730248912 & 0000285473-251906,11200.00,200730248912
04-Nov-24,04-Nov-24,REF 066381093638 & 0000223006-251907,3100.00,066381093638
04-Nov-24,04-Nov-24,REF 622484843666 & 0000285473-251908,5100.00,622484843666
04-Nov-24,04-Nov-24,REF 072641641495 & 0000285473-251911,45200.00,072641641495
04-Nov-24,04-Nov-24,REF 103063521040 & 0000285473-251912,12600.00,103063521040
04-Nov-24,04-Nov-24,REF 050070872581 & 0000223003-251913,6250.00,050070872581
04-Nov-24,04-Nov-24,REF 470884635545 & 0000285471-251914,360.00,470884635545
04-Nov-24,04-Nov-24,REF 661351494158 & 0000285473-251915,15100.00,661351494158
04-Nov-24,04-Nov-24,REF 952041790202 & 0000285473-251916,6100.00,952041790202
04-Nov-24,04-Nov-24,REF 733074461280 & 0000427154-236116,8700.00,733074461280
04-Nov-24,04-Nov-24,REF 436771234681 & 0000223006-251917,51100.00,436771234681
04-Nov-24,04-Nov-24,REF 486224804036 & 0000223003-236117,3450.00,486224804036
04-Nov-24,04-Nov-24,REF 464222667480 & 0000427154-236118,1300.00,464222667480
04-Nov-24,04-Nov-24,REF 061916573656 & 0000427154-236119,530.00,061916573656
04-Nov-24,04-Nov-24,REF 902229195906 & 0000223006-251918,17600.00,902229195906
04-Nov-24,04-Nov-24,REF 149578586332 & 0000223006-251919,18100.00,149578586332
04-Nov-24,04-Nov-24,REF 544099021675 & 0000427164-251920,3550.00,544099021675
04-Nov-24,04-Nov-24,REF 508551821453 & 0000427154-236121,5100.00,508551821453
04-Nov-24,04-Nov-24,REF 896823926111 & 0000427154-236122,7600.00,896823926111
04-Nov-24,04-Nov-24,REF 598983476403 & 0000285471-251921,4506.00,598983476403
04-Nov-24,04-Nov-24,REF 596640192829 & 0000427154-236123,13100.00,596640192829
04-Nov-24,04-Nov-24,REF 983232231039 & 0000223003-251922,24100.00,983232231039
04-Nov-24,04-Nov-24,REF 681291836409 & 0000427154-236124,10100.00,681291836409
04-Nov-24,04-Nov-24,REF 905230426491 & 0000285471-251923,1855.00,905230426491
04-Nov-24,04-Nov-24,REF 461845253072 & 0000285471-251924,2980.00,461845253072
04-Nov-24,04-Nov-24,REF 001174400281 & 0000224003-236125,10300.00,001174400281
04-Nov-24,04-Nov-24,REF 902028617797 & 0000427164-251926,40100.00,902028617797
04-Nov-24,04-Nov-24,REF 541793563972 & 0000427153-251927,1270.00,541793563972
04-Nov-24,04-Nov-24,REF 456400552600 & 0000427164-251928,40100.00,456400552600
04-Nov-24,04-Nov-24,REF 474408475352 & 0000223006-251930,19000.00,474408475352
04-Nov-24,04-Nov-24,REF 201339269967 & 0000285471-251931,2740.00,201339269967
04-Nov-24,04-Nov-24,REF 375123835227 & 0000223006-251932,2100.00,375123835227
04-Nov-24,04-Nov-24,REF 530594537952 & 0000285471-251933,26200.00,530594537952
04-Nov-24,04-Nov-24,REF 895517350182 & 0000285473-251934,30200.00,895517350182
04-Nov-24,04-Nov-24,REF 950569308212 & 0000224003-236128,19600.00,950569308212
04-Nov-24,04-Nov-24,REF 780043560671 & 0000285473-251935,18100.00,780043560671
04-Nov-24,04-Nov-24,REF 818016818495 & 0000285473-251936,30980.00,818016818495
04-Nov-24,04-Nov-24,REF 738517188381 & 0000223003-236130,1460.00,738517188381
04-Nov-24,04-Nov-24,REF 426074290266 & 0000223006-251938,18100.00,426074290266
04-Nov-24,04-Nov-24,REF 736392351194 & 0000224003-236131,28200.00,736392351194
04-Nov-24,04-Nov-24,REF 993257327661 & 0000427164-251939,6100.00,993257327661
04-Nov-24,04-Nov-24,REF 579877716834 & 0000224003-236132,39200.00,579877716834
04-Nov-24,04-Nov-24,REF 406622716889 & 0000224003-236133,10700.00,406622716889
04-Nov-24,04-Nov-24,REF 086447420600 & 0000223006-251941,17100.00,086447420600
04-Nov-24,04-Nov-24,REF 121943737417 & 0000427153-251940,78600.00,121943737417
04-Nov-24,04-Nov-24,REF 857692257245 & 0000224003-236134,54600.00,857692257245
04-Nov-24,04-Nov-24,REF 397051413933 & 0000224004-236135,21100.00,397051413933
04-Nov-24,04-Nov-24,REF 409075573179 & 0000427164-251942,6100.00,409075573179
04-Nov-24,04-Nov-24,REF 722830930888 & 0000285473-251943,530.00,722830930888
04-Nov-24,04-Nov-24,REF 606902999215 & 0000427164-251944,7435.00,606902999215
04-Nov-24,04-Nov-24,REF 145592901273 & 0000285471-251945,430.00,145592901273
04-Nov-24,04-Nov-24,REF 208690238404 & 0000285473-251946,1050.00,208690238404
04-Nov-24,04-Nov-24,REF 500177242133 & 0000610257-251947,200.00,500177242133
04-Nov-24,04-Nov-24,REF 707802991105 & 0000285473-251948,3600.00,707802991105
04-Nov-24,04-Nov-24,REF 483319107666 & 0000285471-251949,7132.00,483319107666
04-Nov-24,04-Nov-24,REF 564599527369 & 0000285471-251950,18600.00,564599527369
04-Nov-24,04-Nov-24,REF 229275630049 & 0000285471-251951,1540.00,229275630049
04-Nov-24,04-Nov-24,REF 330545385660 & 0000285471-251952,80.00,330545385660
04-Nov-24,04-Nov-24,REF 074267668373 & 0000427164-251953,16790.00,074267668373
04-Nov-24,04-Nov-24,REF 988417578960 & 0000223006-251954,34100.00,988417578960
04-Nov-24,04-Nov-24,REF 443770032746 & 0000285471-251955,25200.00,443770032746
04-Nov-24,04-Nov-24,REF 943081425655 & 0000285471-251956,35200.00,943081425655
04-Nov-24,04-Nov-24,REF 149618093844 & 0000223006-251959,68100.00,149618093844
04-Nov-24,04-Nov-24,REF 713324013166 & 0000224003-236136,6100.00,713324013166
04-Nov-24,04-Nov-24,REF 872732541597 & 0000285471-251960,35300.00,872732541597
04-Nov-24,04-Nov-24,REF 627599717920 & 0000427164-251961,70300.00,627599717920
04-Nov-24,04-Nov-24,REF 807449340076 & 0000285473-251962,1300.00,807449340076
04-Nov-24,04-Nov-24,REF 206825111719 & 0000223006-251963,138500.00,206825111719
04-Nov-24,04-Nov-24,REF 116490158939 & 0000285473-251964,5100.00,116490158939
04-Nov-24,04-Nov-24,REF 418957077247 & 0000224003-236137,12700.00,418957077247
04-Nov-24,04-Nov-24,REF 633150150070 & 0000427164-251965,5095.00,633150150070
04-Nov-24,04-Nov-24,REF 767692652261 & 0000285473-251966,7468.00,767692652261
04-Nov-24,04-Nov-24,REF 091992456274 & 0000522934-236138,4000.00,091992456274
04-Nov-24,04-Nov-24,REF 602331270635 & 0000285473-251968,13900.00,602331270635
04-Nov-24,04-Nov-24,REF 010279540397 & 0000285473-251969,3600.00,010279540397
04-Nov-24,04-Nov-24,REF 474224720375 & 0000427164-251971,11300.00,474224720375
04-Nov-24,04-Nov-24,REF 970448542941 & 0000224003-236139,6100.00,970448542941
04-Nov-24,04-Nov-24,REF 183565204506 & 0000427164-251974,77085.00,183565204506
04-Nov-24,04-Nov-24,REF 113300649412 & 0000285471-251975,56100.00,113300649412
04-Nov-24,04-Nov-24,REF 012708692311 & 0000285473-251976,42250.00,012708692311
04-Nov-24,04-Nov-24,REF 163059990976 & 0000224003-236140,12500.00,163059990976
04-Nov-24,04-Nov-24,REF 522530548604 & 0000285473-251977,1200.00,522530548604
04-Nov-24,04-Nov-24,REF 807233301879 & 0000427164-251978,4380.00,807233301879
04-Nov-24,04-Nov-24,REF 799696793983 & 0000224003-236141,22900.00,799696793983
04-Nov-24,04-Nov-24,REF 745226933475 & 0000285473-251979,15710.00,745226933475
04-Nov-24,04-Nov-24,REF 566555966695 & 0000427164-251980,1620.00,566555966695
04-Nov-24,04-Nov-24,REF 365520072131 & 0000224003-236142,26800.00,365520072131
04-Nov-24,04-Nov-24,REF 353211601168 & 0000285471-251981,5610.00,353211601168
04-Nov-24,04-Nov-24,REF 919158653814 & 0000285473-251982,10100.00,919158653814
04-Nov-24,04-Nov-24,REF 423934972607 & 0000285473-251983,14380.00,423934972607
04-Nov-24,04-Nov-24,REF 879969023173 & 0000224004-251984,6050.00,879969023173
04-Nov-24,04-Nov-24,REF 972453748588 & 0000285471-251985,15300.00,972453748588
04-Nov-24,04-Nov-24,REF 937877665373 & 0000224003-236143,6100.00,937877665373
04-Nov-24,04-Nov-24,REF 607180635044 & 0000285472-251986,50200.00,607180635044
04-Nov-24,04-Nov-24,REF 318417707936 & 0000285471-251987,3600.00,318417707936
04-Nov-24,04-Nov-24,REF 431568220794 & 0000285472-251988,3600.00,431568220794
04-Nov-24,04-Nov-24,REF 855468356770 & 0000224004-236144,8050.00,855468356770
04-Nov-24,04-Nov-24,REF 547840722478 & 0000224004-251989,21100.00,547840722478
04-Nov-24,04-Nov-24,REF 347503489577 & 0000427164-251990,2800.00,347503489577
04-Nov-24,04-Nov-24,REF 707456996724 & 0000224004-251991,5465.00,707456996724
04-Nov-24,04-Nov-24,REF 460841499329 & 0000285472-251994,13400.00,460841499329
04-Nov-24,04-Nov-24,REF 458125883592 & 0000285471-251995,198.00,458125883592
04-Nov-24,04-Nov-24,REF 854974237429 & 0000285472-251997,1050.00,854974237429
04-Nov-24,04-Nov-24,REF 481259671014 & 0000427164-251998,28600.00,481259671014
04-Nov-24,04-Nov-24,REF 414617031547 & 0000223006-251999,5100.00,414617031547
04-Nov-24,04-Nov-24,REF 384805772848 & 0000427164-252000,6100.00,384805772848
04-Nov-24,04-Nov-24,REF 814758835072 & 0000427153-252001,8490.00,814758835072
04-Nov-24,04-Nov-24,REF 941576331765 & 0000285471-252002,593.00,941576331765
04-Nov-24,04-Nov-24,REF 813870831423 & 0000427164-252004,6140.00,813870831423
04-Nov-24,04-Nov-24,REF 854716647144 & 0000285472-252005,20200.00,854716647144
04-Nov-24,04-Nov-24,REF 336127360369 & 0000285473-252006,5900.00,336127360369
04-Nov-24,04-Nov-24,REF 315723350974 & 0000427153-252007,7600.00,315723350974
04-Nov-24,04-Nov-24,REF 213854081161 & 0000223006-236145,48100.00,213854081161
04-Nov-24,04-Nov-24,REF 176456559786 & 0000285472-252008,3100.00,176456559786
04-Nov-24,04-Nov-24,REF 496653616754 & 0000224004-236146,68100.00,496653616754
04-Nov-24,04-Nov-24,REF 290628111880 & 0000223006-236147,138500.00,290628111880
04-Nov-24,04-Nov-24,REF 409787146461 & 0000223006-236149,4100.00,409787146461
04-Nov-24,04-Nov-24,REF 563940071505 & 0000427164-252009,1080.00,563940071505
04-Nov-24,04-Nov-24,REF 299760521567 & 0000223006-236150,7100.00,299760521567
04-Nov-24,04-Nov-24,REF 914686349720 & 0000100787-252010,20400.00,914686349720
04-Nov-24,04-Nov-24,REF 418890066386 & 0000223006-236152,16900.00,418890066386
04-Nov-24,04-Nov-24,REF 560155738841 & 0000285473-252011,4100.00,560155738841
04-Nov-24,04-Nov-24,REF 438771902703 & 0000223006-236153,12000.00,438771902703
04-Nov-24,04-Nov-24,REF 065091830670 & 0000285472-252012,14900.00,065091830670
04-Nov-24,04-Nov-24,REF 814934422203 & 0000427164-252013,4800.00,814934422203
04-Nov-24,04-Nov-24,REF 985664663550 & 0000223006-236154,1540.00,985664663550
04-Nov-24,04-Nov-24,REF 695858871473 & 0000427164-252016,15100.00,695858871473
04-Nov-24,04-Nov-24,REF 098557228757 & 0000223006-236155,3100.00,098557228757
04-Nov-24,04-Nov-24,REF 927306379567 & 0000224003-236156,6100.00,927306379567
04-Nov-24,04-Nov-24,REF 396780610823 & 0000285473-252017,2480.00,396780610823
04-Nov-24,04-Nov-24,REF 834029691370 & 0000285471-252020,530.00,834029691370
04-Nov-24,04-Nov-24,REF 566894443849 & 0000100787-252021,4000.00,566894443849
04-Nov-24,04-Nov-24,REF 442964550628 & 0000224004-236158,3160.00,442964550628
04-Nov-24,04-Nov-24,REF 683759129918 & 0000224004-236159,5465.00,683759129918
04-Nov-24,04-Nov-24,REF 516232503749 & 0000285472-252022,1799.00,516232503749
04-Nov-24,04-Nov-24,REF 548403707689 & 0000224004-236161,8050.00,548403707689
04-Nov-24,04-Nov-24,REF 570817915592 & 0000223006-236162,2850.00,570817915592
04-Nov-24,04-Nov-24,REF 162351867719 & 0000223006-236163,6300.00,162351867719
04-Nov-24,04-Nov-24,REF 632292062433 & 0000224004-236164,8050.00,632292062433
04-Nov-24,04-Nov-24,REF 665934282707 & 0000285473-252025,8900.00,665934282707
04-Nov-24,04-Nov-24,REF 968913944449 & 0000285471-252026,6530.00,968913944449
04-Nov-24,04-Nov-24,REF 844270825434 & 0000285472-252027,19900.00,844270825434
04-Nov-24,04-Nov-24,REF 255682137464 & 0000223006-236165,14400.00,255682137464
04-Nov-24,04-Nov-24,REF 300806739636 & 0000427164-252029,90100.00,300806739636
04-Nov-24,04-Nov-24,REF 023001225030 & 0000285472-252030,2100.00,023001225030
04-Nov-24,04-Nov-24,REF 060759282884 & 0000285473-252031,5100.00,060759282884
04-Nov-24,04-Nov-24,REF 792657585680 & 0000285472-252032,2100.00,792657585680
04-Nov-24,04-Nov-24,REF 028555414964 & 0000427164-252033,22450.00,028555414964
04-Nov-24,04-Nov-24,REF 456237513552 & 0000223006-236166,4900.00,456237513552
04-Nov-24,04-Nov-24,REF 050489500895 & 0000427164-252034,15100.00,050489500895
04-Nov-24,04-Nov-24,REF 300693834802 & 0000427164-252035,10100.00,300693834802
04-Nov-24,04-Nov-24,REF 693505334439 & 0000224004-252036,1225.00,693505334439
04-Nov-24,04-Nov-24,REF 779810418289 & 0000285473-252037,5100.00,779810418289
04-Nov-24,04-Nov-24,REF 860893593333 & 0000427164-252038,8600.00,860893593333
04-Nov-24,04-Nov-24,REF 170928795757 & 0000427164-252039,1600.00,170928795757
04-Nov-24,04-Nov-24,REF 023668346270 & 0000427164-252040,10540.00,023668346270
04-Nov-24,04-Nov-24,REF 827765287753 & 0000427164-252041,5100.00,827765287753
04-Nov-24,04-Nov-24,REF 624924320781 & 0000427164-252042,28100.00,624924320781
04-Nov-24,04-Nov-24,REF 223582565816 & 0000427164-252043,16000.00,223582565816
04-Nov-24,04-Nov-24,REF 669081943069 & 0000427164-252044,4800.00,669081943069
04-Nov-24,04-Nov-24,REF 126711546208 & 0000427164-252045,2350.00,126711546208
04-Nov-24,04-Nov-24,REF 997942505328 & 0000224004-236167,1300.00,997942505328
04-Nov-24,04-Nov-24,REF 319143769504 & 0000427164-252046,13100.00,319143769504
04-Nov-24,04-Nov-24,REF 780319799281 & 0000223006-236168,4740.00,780319799281
04-Nov-24,04-Nov-24,REF 104613800130 & 0000285471-252047,645.00,104613800130
04-Nov-24,04-Nov-24,REF 260966714411 & 0000285471-252048,155.00,260966714411
04-Nov-24,04-Nov-24,REF 609091109988 & 0000223006-236169,31000.00,609091109988
04-Nov-24,04-Nov-24,REF 985274915008 & 0000223006-236170,125450.00,985274915008
04-Nov-24,04-Nov-24,REF 239606656977 & 0000285473-252049,26255.00,239606656977
04-Nov-24,04-Nov-24,REF 917034066929 & 0000285473-252050,5100.00,917034066929
04-Nov-24,04-Nov-24,REF 439170378864 & 0000285473-252051,13400.00,439170378864
04-Nov-24,04-Nov-24,REF 617015529905 & 0000285473-252052,29800.00,617015529905
04-Nov-24,04-Nov-24,REF 961937137277 & 0000224004-236171,26900.00,961937137277
04-Nov-24,04-Nov-24,REF 122341889161 & 0000100787-236172,2000.00,122341889161
04-Nov-24,04-Nov-24,REF 277165169750 & 0000285473-252053,1200.00,277165169750
04-Nov-24,04-Nov-24,REF 109581857137 & 0000285473-252054,44265.00,109581857137
04-Nov-24,04-Nov-24,REF 773389497773 & 0000285473-252055,50200.00,773389497773
04-Nov-24,04-Nov-24,REF 309875451611 & 0000285473-252056,35200.00,309875451611
04-Nov-24,04-Nov-24,REF 887149030016 & 0000285473-252057,45200.00,887149030016
04-Nov-24,04-Nov-24,REF 792874154574 & 0000224004-236173,9190.00,792874154574
04-Nov-24,04-Nov-24,REF 175968493993 & 0000427164-252058,15100.00,175968493993
04-Nov-24,04-Nov-24,REF 919564499133 & 0000427164-252059,40100.00,919564499133
04-Nov-24,04-Nov-24,REF 728226442211 & 0000427164-252061,32850.00,728226442211
04-Nov-24,04-Nov-24,REF 013322626251 & 0000285473-252062,6100.00,013322626251
04-Nov-24,04-Nov-24,REF 837872197826 & 0000427164-252063,4315.00,837872197826
04-Nov-24,04-Nov-24,REF 009649678153 & 0000224004-236174,6050.00,009649678153
04-Nov-24,04-Nov-24,REF 024769976991 & 0000427164-252064,17600.00,024769976991
04-Nov-24,04-Nov-24,REF 075193773721 & 0000224004-236175,3210.00,075193773721
04-Nov-24,04-Nov-24,REF 413040376484 & 0000224004-236176,6700.00,413040376484
04-Nov-24,04-Nov-24,REF 490320294616 & 0000224004-236177,9688.00,490320294616
04-Nov-24,04-Nov-24,REF 137192124581 & 0000224004-236178,2025.00,137192124581
04-Nov-24,04-Nov-24,REF 792770634041 & 0000224004-252066,8050.00,792770634041
04-Nov-24,04-Nov-24,REF 336075195275 & 0000427164-252067,15100.00,336075195275
04-Nov-24,04-Nov-24,REF 431147853416 & 0000285473-252068,35200.00,431147853416
04-Nov-24,04-Nov-24,REF 974764004523 & 0000285473-252069,30200.00,974764004523
04-Nov-24,04-Nov-24,REF 177295252639 & 0000285473-252070,45200.00,177295252639
04-Nov-24,04-Nov-24,REF 314129397262 & 0000427164-252071,58850.00,314129397262
04-Nov-24,04-Nov-24,REF 046062828179 & 0000427164-252072,2660.00,046062828179
04-Nov-24,04-Nov-24,REF 596573053087 & 0000224004-252073,34100.00,596573053087
04-Nov-24,04-Nov-24,REF 877942622755 & 0000224004-252074,7860.00,877942622755
04-Nov-24,04-Nov-24,REF 330391282939 & 0000224004-252075,5880.00,330391282939
04-Nov-24,04-Nov-24,REF 290580614166 & 0000427164-252077,2800.00,290580614166
04-Nov-24,04-Nov-24,REF 442969350475 & 0000224004-252079,5880.00,442969350475
04-Nov-24,04-Nov-24,REF 682805643420 & 0000427164-252080,3100.00,682805643420
04-Nov-24,04-Nov-24,REF 505996105769 & 0000224003-252081,8600.00,505996105769
04-Nov-24,04-Nov-24,REF 949639742821 & 0000427153-252082,2420.00,949639742821
04-Nov-24,04-Nov-24,REF 261603286643 & 0000224004-236179,34100.00,261603286643
04-Nov-24,04-Nov-24,REF 420124682280 & 0000224004-236180,10100.00,420124682280
04-Nov-24,04-Nov-24,REF 955328867442 & 0000224004-252083,5100.00,955328867442
04-Nov-24,04-Nov-24,REF 336115413676 & 0000427164-252084,5520.00,336115413676
04-Nov-24,04-Nov-24,REF 624494404645 & 0000224004-252085,5800.00,624494404645
04-Nov-24,04-Nov-24,REF 169187192508 & 0000522934-236181,50000.00,169187192508
